,Unnamed: 0,number,steam_id,playtime_at_review,voted_up,votes_up,review,story,graphic,character,music,Operability,story_state
377,377,377,76561198309138031,8027,True,0,"発売当初の様々なバグや進攻問題は、いまとなってはかなり改善されました。

80年代、欧米諸国に蔓延していたとされる「日本脅威論」の影響が強くなったSF作品。インターネット技術ではなくサイボーグ技術といったハイパーテクノロジーが発展した歪な世界観は、ネット社会に生きる我々にはある意味新鮮かもしれない。基本的にはFPSですが敢えて近接戦闘に特化したプレイも良し、敵に見つけられないように目標をこなすステルスプレイも良し、ハッキング技術で敵を翻弄するのも良しと遊び方は非常に豊富。主人公である「V」のライフパスによって会話時の選択肢も大きく変わるので周回プレイも苦ではない。なんといってもネオン眩しい「サイバーパンク」な世界観を疾走する楽しさはほかにないでしょう。

欠点はサイドクエストやアイテム類の収集が終わると、これと言ってすることがない。つまりエンディング直前にすべてのイベントをこなすと、だだっ広いナイトシティを観光することしかすることがない点です。せめてミニゲームやレース・賞金首といった無限周回クエストは残しても良かったんじゃないかな。

まぁ今後もアプデがあるようなので、気長に遊んでみてはいかがでしょうか。",,,,,,0
378,378,378,76561198201793538,1544,True,0,iine,,,,,,0
379,379,379,76561199179417372,1806,True,2,半世紀分ぐらい発展した未来がが好きな人には絶対刺さる！！！！！！！！！！！！！！！！！！,,,,,,0
380,380,380,76561198830862040,17968,True,0,"いい！けど最高設定で６０ｆｐｓしか出ないのはちょっと不満かな、、、
かなりハイスぺゲーミングＰＣでもこんな感じだからミドルレベルのＰＣだときれいな画質で楽しめないストレスを感じるかも、、",,,,,,0
381,381,381,76561198799372597,5567,True,1,Needs more sex scenes. only a handful for a game that's been in development for a decade (and still is).,,,,,,0
382,382,382,76561198114681946,227,True,0,開始後１５分でわかるサウンド班の仕事のすごさ,,,,,,0
383,383,383,76561199089700263,8801,True,0,"洋ゲーのRPGはストーリーの解釈が難しくてあまりやってこなかったんですが、世界観やサンプルCGが気になってPlayしました。
起動して直ぐに始まるOPイベントで遠くにある木がレイヤを最前面表示にしたかの如く表示され、世界観をぶち壊していましたが、ネットで対処法が紹介されおり、その後は多少のバグやクラッシュはあったもののEDまで到達することができました。
近未来のサイバー都市を自分好みにメイキングしたキャラで、いろいろなスキル・武器を組み合わせての戦闘ができて楽しかったです。
特に自分の感性にぶっ刺さったのは車やバイクといった乗り物がいちいちカッコいいこと。（ネタ的な乗り物も多少ありますが）
残念な点は①ファストトラベル地点からしかファストトラベルできないこと（そのおかげでゲーム内の乗り物が好きになりましたw）、②全体マップの表示がわかりづらく、ある程度ソートはできるもののショップなどの種類しか表示できないため、お気に入りのショップは場所を覚えてないといけない（マップ上のアイコンにカーソルを合わせると名前やフレーバーテキストが表示されればいいんですが・・・）

総合的にはすごく満足してますし、今後予定されている大型アップデートも楽しみです！",,,,,,-1
384,384,384,76561199261203910,3553,True,0,銃撃戦はもちろん、ストーリーも充実しており、クオリティの高いゲームだと思います。ただ、クオリティが高いがゆえに、落ちてしまうという人は多いかもしれません。それでもおすすめしたいと思える商品です。,,,,,,0
385,385,385,76561198148513937,3492,True,0,"ついつい黙々と遊んでしまう系の面白さでした。
ノーマルでのメインストーリー1週クリアで約30時間ほどで、サブクエは豊富にあったので全てをクリアするとなると5～60時間のボリュームはありそうです。

エンディングは複数ありますがクリア後は分岐直前に戻るのでエンディング制覇は簡単です。
ステータスの振り方などで複数のビルドがあります。振り直しがないためビルド別にキャラを新しく作る必要があったり高レアリティ装備を集めたりとやりこみ要素もあります。",,,,,,0
386,386,386,76561199008530440,7447,True,0,"おもしろかった

微妙に目が疲れる",,,,,,0
387,387,387,76561197972217428,7345,True,0,"122時間プレイ、全実績解除。

世紀の傑作になれたはずの良作。
シナリオに好き嫌いが出ると思いますが、世界の作り込みなど良く出来ていると思います。
Ver1.5になって進行不能のような大きなバグはほぼなくなり、普通にプレイするだけならば楽しめるようになっていました。
しかしクエストが発生しないなどのそこそこ大きなバグはまだ普通に残っているため、少しでもやり込もうと思った瞬間に大きなストレスを感じました。

このタイトルの質とボリュームを超えるゲームは、まだしばらくは出てこないと思うので
大きすぎる期待を抱かずにプレイをしてみることをお勧めします。",,,,,,1
388,388,388,76561197992975002,7320,True,1,"新しいグラボ買ったので、レイトレがすごいゲーム試してみるかー、
くらいの軽い気持ちで開発したのですが、あっという間に、
記憶を消してもう一度プレイしたいゲームNo.1の座をかっさらっていきました。",,,,,,0
389,389,389,76561198058492786,5309,True,0,セール時ならコストパフォーマンス最高。７０時間以上プレーしてエラー落ちは１回。クエスト進行に関わるエラーなし。攻殻機動隊などのSFが好きなら間違いなくお勧め。3060ti、M.2でストレスなく遊べました。日本語音声対応なのもポイント高い！,,,,,,0
390,390,390,76561198360796522,9056,True,0,"かなり世界観にハマらせてもらいました。クリア後も愛着ある世界です。

車のカスタムがないのと、いかなる場面でも全裸になれないところがネックです。インベントリで装備を全て外してもイベントシーンではしっかり穿いていたり、逆にイベントシーンでは全裸だったのに明けるとどこからともなく現れた下着を付けている(これはネタでなく普通に違和感ありました)等。何が悪い。

浸れば浸るほどできることの少なさが目についてはしまいますが、ナイトシティが大好きなので個人的には良ゲーです。",,,,,,1
391,391,391,76561198409788922,951,True,0,倒した敵から盗んだ銃を売って生計を立てるゲーム,,,,,,0
392,392,392,76561198149543339,4349,True,0,まだクリアしてませんが、とても面白いです。戦闘は一番難易度が低い設定だとFPS初心者でも程よくこなせる感じです。後、車やバイクの運転が楽しいです。,,,,,,0
393,393,393,76561198023044891,2068,False,0,"この手のゲームはGTA3以来のライトゲーマーですが、難易度的にはEASYでちょうどいいくらいに遊べています。
操作に慣れ、世界観に馴染んでいくほどに面白くなっていくのは確か。

と、前置きしたうえで、日に1～2時間程度しか遊ばないライト層には没入感を得にくく、ストーリーに入り込んだまま節目まで進めようと思うと3～4時間、もしくはそれ以上時間がほしいこともある。
バグもかなり改善されたとは聞くものの、仲間と攻略する場面でスタックして役立たずになったり、ひどいバグでは進行不能になったりすることもあり、やり直しで没入感と時間を奪われるのが辛い。当初、それがバグで進行出来ない状態と気づかず1時間以上潜伏行動でウロウロし、耐えかねて攻略情報をネット検索してようやく分かった。

ただでさえ時間が必要なゲームなのに、デバッグの甘さでライト層は更に遊びづらいのが残念。",,,,,,1
394,394,394,76561198137270703,6035,True,1,"100時間プレイしての感想
バグがひどかった時代はプレイしていないので割愛で
主に同じCDKのWitcher3との比較して感じたこと
GOOD
サイバーパンク世界観
広くて作りこまれているマップ
幅広すぎるスキルビルド

BAD
戦闘が単調
ストーリーに感情移入しづらい
サブクエストが単調

悪くはないのですが原作付きのウィッチャーのほうが結果的によくなったのかなと
サイバーパンクでオープンワールドのFPSアクションという中ではとても出来がいいと思うので、迷ったらポチって見てください",,,,,,1
395,395,395,76561198136517910,9646,True,11,"やっと落ち着いた感じのサイバーパンク2077
グラフィックは最高峰だし、要求スペックは高いですが（CPUとGPUをバランスよく使うゲームなので、やっぱり8コア12スレッド以上辺りは欲しい？GPUもフルレイトレFHD解像度で安定して60FPS付近出したいのであればRTX3070以上は必須）、はまる人にははまるゲーム
Fallout好んでやっている方はすんなり入れるかもしれません

ベンチマーク的な目的で買うとお高いですが、数年はこのサイバーパンク2077を基準にしても良いかもしれません

私は、マニアックな感じで遊ぶ人ではないのでノーマル以下で遊んでますが、アーマー値をがっつり上げれば（トラップ等で一撃即死はたまにありますが(;´･ω･)）、ヒャッハーできてそれはそれで楽しいですね

〇　ここからかなり私見　〇

ストーリーは、可もなく不可もなくな感じでした。もう少しハッピーなエンディングもあっていいんじゃ？(;'∀')（全部見れてないですが）
武装に関しては、このゲーム特有の性格のものもありますが、結局扱いやすい武器や攻撃力を求める感じに・・・ハード以上はやってないですが、もしかしたらアーマー値をがっつり上げればそんなに難しくない難易度なのでしょうか？
今でも、ちょこちょこテクスチャ関係のバグはありますが、プレイ不可には至ってないので合格点といった所でしょうか
本当にグラフィックは、綺麗の一言（ただし、ウルトラ設定にできる環境必須）ちょくちょく起動して、ナイトシティの住人になって、街をぶらぶらするだけでも楽しい。レイトレONにするとさらに綺麗に（FHD解像度・フルレイトレはRTX3070以上必須。2K以上は調整必要）
しかし、ストーリーはかなり賛否ありそうな感じですねぇ(´・ω・`) やり込み要素も思ったよりは少ない感じでしたし・・・某動画のベンチマーク動画には、ほぼ採用されるくらいの綺麗さと重さ(;'∀')",,,,,,-1
396,396,396,76561198873386403,18867,True,0,"サイバーパンクというジャンルを知っていなくても楽しめる作品
これをプレイすればあなたも自身の体を義体化したくなるはず！",,,,,,0
397,397,397,76561198005824621,2042,True,0,"一応、エンディングまでプレーしました。多分グッドエンディングじゃないと思うけど、プレーしてみたの感想です。
一瞬、自分がアサシンなのかゲリラやっているのかよくわからなくなりますが、
近未来の廃れた都市を中心にして駆け回る感覚と、戦闘の爽快感、あと広いマップと多いクエストの数々、
面白いんだけどね。
１つのイベントが終わるまでに長いんだよね。ウザイくらいに長いストリート展開で、メインストーリー始まったら次のセーブまでに2時間くらいかかって、最後は正直うざくなってきました。
移動システムのファストトラベルは、面倒くさいですね。トラベルポイントにいかないといけないなんて。
あと、移動するナビが複雑な階段にも対応できてるのがいいんですが、途中でサブクエストやりたくても、メインストーリー長すぎて飽きてきたころに、なんかエンディングみたい。
薬漬けの最悪のエンディングですよ。
最悪すぎて、最後の会話全部苦痛でスキップですよ。
それも、節々にファークライ６とグラセフみたいな要素があって、戦闘も新鮮だし序盤は楽しめましたよ。
詰めすぎなんですよ。
その割には、バグすごい。まあ、アサシンクリードヴァルハラまでひどくないからいいけど
ということで、最初と中盤のみならおススメですよ。
エンディングはただ胸糞悪いし、イベント長すぎてトイレ行く時間くらいよこせってーの
★3/★５",,,,,,-1
398,398,398,76561199249336045,490,True,0,"本編をクリアしたのでレビューの再編集。
私がここ数年やったゲームのなかで間違いなく一番面白かったゲームです。久々に良いゲームがプレイできたと思えました。
とはいえ、ウィッチャーやスカイリムやGTAなどはやったことがないので、その手のAAAタイトル系のオープンワールドの比較はほかの方にお任せします。

◆全体を通して
メインもサブもストーリがよくて、いい意味で近未来SF系の海外ドラマにずっと参加してるような没入感がありました。
似てる作品で言うと他の方も書いてますが「攻殻機動隊」が一番近いかと思います。Netflix配信されてる「オルタードカーボン」にも近い感じです。
基本的に、メインジョブ（クエストのこと）はずっと進められる状態で、街を探索しているとそこに住んでる人達からいろんな依頼（サイドジョブ）が飛び込んできます。
メインジョブを進めるうえで、そのサイドジョブが味噌になってます。主人公が行うべき明確な目的はあるけど、依頼を紐解いていくと、そこに生きる人たちが色濃く描写された場面にしばしば魅了されます。

「サイバーパンク」と銘打ってるように、肉体とデジタルを取り巻く生活感が解像度高く表現されてるので、街に根付いている文化的な振る舞いや地域性のような言動がとても生々しい。
その日暮らしの金のために他人の機械の体を剥ぎ取るギャングがいたり、狂信的な動機で自ら体を機械化させる人がいたり、大手企業の暗い側面から生まれる改造人間がいたり。「サイバーパンクな世界でありそうなこと」がそのまんま体感できるといってもいいくらい、目に映るものが高レベルで描写されています。

時代背景で言うと、紀元前後・中世・ポストアポカリプスのオープンワールドのゲームは多いと思いますが、このゲームはその時代の中間くらいで、現代後期から近未来にかけてのあたりを描いたゲームです。ほかでこのくらいの時代を切り取ったゲームってあんまりないような気がする。

まぁ要するに、現代を生きるにはつまらないけど宇宙冒険するほどハイテクじゃなくてもいい世界に生きたい人は、プレイしてみて後悔しないと思う。


◆ボリューム感
本編をクリアするまで60時間ほどやってますが、そのうち40時間くらいはサイドジョブや細々したレベル上げや探索に費やした時間だと思います。そのくらい、寄り道がたのしくていつの間にかやってる。
マップ範囲外で行けないところは「これ以上は先に進めない。今は・・」みたいな期待を煽ったテキストが出てきたので、今後のアップデートやDLCに期待してます。


◆このゲームの面白いところ
・ゲームの雰囲気
上に書いたけど一言でまとめるなら、ゲームタイトルが名前負けせず、その世界を楽しめるゲーム。です。

・ナイトシティに住む人たち
いい意味で「役者」がとにかく多い。都心に住むホームレス、自由に憧れる企業人、ただ生きてただ死ぬ人、ひとりひとりにドラマがあるような、バックボーンや雰囲気や振る舞いの作りこみがすごい。

・ゲーム内のメディア
テレビ、ラジオ、看板、ポスター、パンフレット、すべてこの街のために存在してると思うと感動するってくらい、マジで物量がえぐい。

・移動
ファストトラベルはあるのでストレスはないけど、あえて使わずにお気に入りの車やバイクで街を走るのが楽しいです。

・おしゃれ
キャラメイクで男・女を選べますが、自分のお気に入りの服を服屋で見つけておしゃれを楽しむ。という、現実ではさも当たり前なことが楽しい。服もいっぱいある。
おしゃれな服を着てかっこいいバイクに乗る。最高。

・フレーバーテキスト
アイテムの説明文がちょいちょい皮肉が効いてて良い。あと、「チップ」っていうゲームでのストーリーの補足や人間模様が描かれたフレーバーテキストがあるんだけど、小説のようにも楽しめるし、ナイトシティの人間模様を垣間見せてくれる立役者。

・キャラクター育成
上限が５０までなので、物足りない人は多いかも。自分のプレイスタイルに合ったやり方がわかればステータス極振りで楽しめる感じです。取返し効かない要素なので、最強ビルドしたかったら攻略サイト見ながらやったほうが賢明。


◆ゲームの進行について
現在では気になるバグはほとんどありません。
（メインストーリー系の最中に嵌るなどはありませんでしたが、PCメモリの関係か画面の表示が変になる箇所があった。再起動したりファストトラベルなどのローディングを挟めば直りました）

グラフィックの設定などが高いとき、処理落ちしやすそうな場所で瞬間的なメモリの高負荷の影響でクラッシュすることがあったり、半日とか長時間やってると画面表示がバグりやすくなるっぽいです。こちらは自分のプレイ時間とPCスペックと相談しながら調整してください。


◇◇ 以下、クリア前の感想（2022年4月26日時点 ） ◇◇
前から気になってて、セールやってるタイミングで買いました
まだまだ最序盤のほうですが、名前負けしてないくらいサイバーパンクっぷりの雰囲気が味わえています
ほかのレビューで「ブレードランナーやGhost in the Cellが好きな人にはお勧め」と書かれてたので、攻殻機動隊が好きな私にも楽しめるかなと思って期待してましたが、期待以上のゲームでした。
あと、横スクロール型でサイバーパンクのゲームに「DEX」というゲームがあるのですが、それのシステムやゲーム性にも通じるところがあったので、DEXが好きな人にもお勧めできるゲームです。

ストーリー性、キャラメイク・ビルド性、操作性、サブクエの充実感や世界観のフレーバーなども高水準のままバランスが取れてていて、値段相応・もしくはそれ以上といえるゲームだと思います。
一番びっくりしたことは、日本語の対応がフルボイス且つゲーム内テキストの「てにをは」がちゃんとされていて、文法にも違和感がないのと、サブクエのNPCが話す言葉やアイテムのフレーバーテキストといった膨大な文章の中にも日本語特有の冗談もちょいちょい入ってるので、ちゃんと日本人の監修が入ってるんだなと感じさせられました。
まぁ、舞台が上海とかジャパンとかアジアの文化が色濃いところなのでそれも影響してるのでしょうが。
ほんと、映画がそのままゲームになったような感覚で楽しめます。やめどきがわからないので毎日寝不足です。誰か助けて。",,,,,,1
399,399,399,76561199148425729,3099,True,0,"エンディングのストーリーは全体的に微妙　面白い戦闘ジョブもあれば意味わからんジョブもある
あとはバグがめちゃくちゃうっとしい　空中でボスキャラが固まって倒せたが死体が空中で固まったまま
装備が回収できないバグ　メインジョブ進めると　３０分ぐらいでめちゃくちゃアプリが落ちる
クリアするまでに20～30回は落ちるし　オートセーブとか手動でこまめにセーブしないといけないし
アプリが落ちたら同じ作業を繰り返しやらないといけない部分がストレスたまるゲームです
",,,,,,-1
400,400,400,76561198065091289,518,False,6,"チュートリアルや序盤のお使いクエスト中は普通にプレイできたが本番のきちんとした戦闘が始まるとクラッシュ多発でゲームにならない。３分ごとくらいにクラッシュし続けプレイを諦めた。要求スペックを満たしつつグラフィック設定最低でもクラッシュする。さらに悪い事にプレイ時間を理由に返金を拒否された。序盤のチュートリアルで時間を使わされ返金時間を過ぎた頃にクラッシュ多発の詐欺ゲームなので絶対に買わない方が良い。

追記
返金対応されないのでバグフィックスのＭＯＤを入れてさらに設定を落として挑戦。戦闘中とクラフト画面を開いた際に高確率でクラッシュする。１０分の戦闘の間に２～３回クラッシュ、クラフト画面は３回開くと内２回落ちるぐらいの頻度。",,,,,,0
401,401,401,76561198080284275,3441,True,0,"暴力！金！S〇X！ナイトシティは楽しいぞ！
神ゲーである。",,,,,,0
402,402,402,76561198195212673,2663,True,0,"サイドストーリーも多く長く楽しめます。
本編自体は短め。マップに高低差がありMAPも見た目以上に広いです。",,,,,,0
403,403,403,76561198037224094,5811,True,0,"やべぇ、GW中ずっとやってるよ、俺。
半額を待たずに買うべきだったな。",,,,,,0
404,404,404,76561198359161344,6765,True,0,"発売当初の評判があまり良くなかったので様子見していたが
セールを機に購入。

結論を先に言うと購入して正解だった。
すっかりハマって100時間は遊べたので満足している。

発売当初問題になっていたクラッシュやフリーズは最高画質でプレイしていたが最後まで一切無し。
進行不能バグも無かった。（NPCの水平移動など細かなバグは少し残っているようだが・・・）
むしろ他のオープンワールドのゲームに比べ動作がかなり軽い印象を受けた。

AKIRAやブレードランナー、cyberpunk2020(元ネタ)など一切知らない状態でプレイしたが
ストーリーも問題なく理解できた。
しかし最初は置いてけぼりになるので、ゲーム内の用語集をこまめに読んでいたほうが良いかもしれない。

戦闘システムはFPSというよりも、アクションRPG的な側面が強い。
フォールアウトを想像してもらえると分かりやすいと思う。
FPSとしての操作性は正直クソなので、早めに自動追尾銃やハッキングなどの攻撃方法にシフトしたほうがストレスなくこの作品を楽しめると思う。

あと注意点なのだが、アップデートで色々と変更があったこともあり
攻略サイトの誤情報が多い。
とくに設計図の位置や武器の位置などの変更があるので、更新日が古い攻略サイトは注意。",,,,,,0
405,405,405,76561198825161229,3609,False,0,"[spoiler] ジャッキーの葬式の時に中に入れないバグは許せない [/spoiler]

なににおいても中途半端だった、説明不足で中途半端
最後までプレイヤーは置いてきぼり
成り上がる話なんだよねコレ？って疑問が最後まで、散らかした伏線も未回収
これじゃ絵だけきれいでつまらん漫画と同じ、絵が好きならプレイは出来るけど
ゲームじゃなくて良くね？って感想

世界観は最高なのに、ほかがダメ

[spoiler] 最後まで主人公だけは不憫で仕方なかった、死んだとしても納得できる死にしてほしかった [/spoiler]
",,,,,,1
406,406,406,76561199054633834,11141,True,0,"今なら書ける。
徐々に良ゲーへと近づいている。
ゲーム終盤でやることがなくなってしまうが、一応ストーリーは3つ分ある。
まったく流れは一緒なのだがね。
以前のような問題のあるバグはだいぶ解消されている。
もちろんキレイに治っているわけではない。
それは排他的な世界もあるのでよしとしよう。

PC版はCSに比べれば恵まれている。
ちゃんと動くのだから。
今から始めるなら買いだと思うよ
",,,,,,0
407,407,407,76561197992476962,1174,True,0,"ストーリー体験を楽しみたく購入しましたが、期待通りの作り込みで、没入感がすごいです。

攻殻機動隊やブレードランナーな世界観を、ゲームシステムに無理なく組み込んでおり、「自分がPCでやっている、このゲームプレイ」も、「ナイトシティでVが体験した記憶へダイブし、仮想追体験している」と脳内設定して遊べます。これで、小さいバグや、「ゲーム的な仕様」も不自然ではなくなり、より没入できました。

まだ購入2日ですが、ぶっ通して遊んでしまいました。
素晴らしいゲームをありがとう。",,,,,,1
408,408,408,76561199193768762,146,True,1,始まって５分で神ゲーだと感じた,,,,,,0
409,409,409,76561199209364722,6169,True,0,記憶を消してもう一度やりたい神ゲー,,,,,,0
410,410,410,76561198168495527,5938,True,0,ok,,,,,,0
411,411,411,76561198357222837,5741,True,1,とてもおもしろいです。,,,,,,0
412,412,412,76561199043229126,374,False,1,"SF と Cyberpunk が好きでグラフィックも綺麗そう
そこへRPGとベースとしては一番好きなジャンルなのでかなり期待をして初めて数日なのだけど… 
これは…昔のタイプのRPG、完全に敷かれたレールの上を走るだけ
途中で寄り道出来ても最終的に行くとこは決まってるって、やらされてる感が強い一昔前のRPG

RPGあんまりやった事ないよって人には良いけど
オンラインRPGを20年もやってくると…超ツマらん",,,,,,0
413,413,413,76561199173346954,64,False,1,"非常に重いゲームですね
推奨スペック以上のｐｃで遊んでいますがフレームレートが安定せず返金リクエストしています",,,,,,0
414,414,414,76561198124984726,275,False,1,不親切でつまらなかった,,,,,,0
415,415,415,76561198356146189,186,False,3,"ろくにぷれいできん
流石にクラッシュ多発バグ軽減治っていると思ったけど四分に一回クラッシュは無理
あと八回クラッシュしたら返品します
ゲーム売るなくそ",,,,,,0
416,416,416,76561198031849241,13524,True,0,"今なら進行不能バグも減ったので
ぜひプレイしてみて欲しい
好みはかなり分かれるので
合わない人は合わないであろう
ただ、好きな人はとことんハマる
何周もする
そして気づいたらナイトシティの魅力に引き込まれる",,,,,,0
417,417,417,76561198001082477,215,True,0,A good nice RPG.,,,,,,0
418,418,418,76561198331554345,10112,True,0,"もう150時間以上プレイしているが今だにフィールドの狂気的な作り込みに圧倒されてしまう瞬間がある、とはいえ作り込まれているのはガワだけで建物内には基本的に侵入できないのでそこを期待してプレイするとがっかりするかもしれない
あとこれからプレイする方は、NexusModsにあるブリーチプロトコルの自動化ツール（CPAH – Breach Protocol Autohackerというやつ）を導入したほうがいい、ゲームテンポがかなり改善されて快適",,,,,,0
419,419,419,76561198242102570,9671,True,0,リリース直後にはプレイしてないので過去のバグは体験していない。大型アップデート後からはほとんど、”ほとんど”バグはない、と思う。サイバーパンクな雰囲気やGTAみたいなゲームが好きなら買って損はしないはず。メインストーリーは意外とすぐ終わってしまったが（短いと言っているわけではない）、サイドミッション及びやりこみ要素が非常に多く、全体のボリュームには非常に満足している。世界観や設定はとても作りこまれているように感じる。シングル専用なのでマルチがしたい人には向かない。だが、これはシングルプレイで世界観に浸るのが最高に楽しいので、自分はマルチ要素がなくてよかったとすら思う。唯一惜しいのはPCが弱いと最高グラフィックを堪能できないこと。私のRTX3070、I7-10700Fで最高設定では６０FPSも出ない場面が多々ある。とはいえ普通にプレイできるし、シングルゲーだし、そこまで気にはならない。,,,,,,-1
420,420,420,76561198987425210,6097,True,0,アップデート後とてもプレイしやすくなりました。マシンのスペックの要求は高いですが、お持ちの方はぜひプリしてみてください。とても面白いですよ。,,,,,,0
421,421,421,76561198010181321,12525,True,1,"このゲームは最高に楽しめた。
キャラクター、ストーリー、世界観、戦闘の小気味よさ、車でかっ飛ばす爽快感、かなりよかった。
ただ、ある程度縛りプレイしないと後半はヌルく感じるので、必ずしも戦闘バランスはよいとは言えないかもしれない。

また、日本人としてはここまで日本推ししてくれているのはかなりうれしい。
音声は英語を推す。
ものすごい侍イングリッシュと、サブロウサン、ヨリノブサン、ハナコさんという謎の敬称が笑える。
また、実際にどの部分に日本語が使われ、どこに韓国語、ロシア語、中国語、スペイン語が使われているのかよくわかるので。
",,,,,,1
422,422,422,76561198162594959,72,True,0,"FPS、探索好きならやったほうが良い！
ただ会話がちょっと長いかも",,,,,,0
423,423,423,76561198825696364,13,True,0,"パッチ1.5をRTX3090でプレイしてます。
私は半額でこのゲームを買って、確かにクオリティ高いゲームだと感じましたが…
ムービー開始時は人間がTポーズで平行移動したり、
ジャッキーが「訓練チップを手に入れたんだ」と何かを手渡してくるチュートリアルで、手には何も持ってなかったです…。
フルプライスで買うのはおすすめできません。。。",,,,,,0
424,424,424,76561198050417882,10416,True,0,"ナイトシティはサイコー。

追加DLCはまだですか？？",,,,,,0
425,425,425,76561199136262587,1395,True,0,"3DのRPGは子供の頃のドラクエくらいしかやったことのない程度の私からすると、大満足のゲームです。
最新のゲームはこんなにリアルなのかと、感心させられる一方です。


まず皆さん言ってることですが、街がとにかく壮大で作りこまれてて、ドライブするだけで楽しいです。
各所をワープできる機能があるのですが、全く使わず毎回何キロも車走らせてます(^▽^;)
もちろん夜の都会は最高に美しいですが、意外と朝とかも日の光がリアルで好きだったりします（レイトレの効果が大きいかも）


戦闘面では、自分はけっこうビビりで大勢が襲い掛かってきたりするとパニくっちゃうのですが、このゲームではいつでも進行を止めて敵をハックしたり武器を替えたりできるので、落ち着いて戦うことができます。
心臓バクバクさせながら敵を一人ずつ静かに仕留めて進んだり、見つかってやけくそで強行突破したりと自由度はありつつ、レベルを上げて装備を強化すればある程度無双できるという安心感もあります。


また、2022年3月現在ですが、20時間以上プレイしてバグらしきものは全くありません。
不満な点があるとすれば、「このクエストが全部終わればこの街ですることはなくなってしまうのか...」という寂しさくらいですね。




普段ゲーム以外でもレビューをすることはほとんどないのですが、このゲームはすごく楽しいのにゲーマーの方達による厳しいレビューが多くて残念に思ったので投稿しました。
色々と事情はあるようですが、ちょっとでもサイバーパンクな世界が好きな人なら絶対楽しめると思うので、ぜひやってみてください！",,,,,,0
426,426,426,76561198430989986,22079,True,0,"あまりFPSとかあまり得意じゃないし好きじゃないんだよなぁ...という自分でも
『今(2022年03月ごろ)の完成度で5000円以下ぐらいで購入できれば』、躊躇なく神ゲー認定できる。

特に宗教や人生観とかの表現しづらいものや技術関連の難解語による
和訳、声優設定等のローカライズもほぼ完璧でとても好感が持てる。

メインストーリーは好き嫌いはあるだろうけれど、まあ良く考えられているとは思います。
ただ、ウィッチャーにひきつづき主人公やヒロイン格の性格は、
日本のお国柄もあるのか、いまいち共感できないと言うかしっくりこないです。
なのでエッチなシーンはうーん...個人的にはいらないかな...（

逆にダメなところを言うと、『発売されたのがもう2020年11月で、定価だと9000円ぐらいした』のに、
うちの環境でストレスなく動くようになってまだ数ヶ月だし、
明らかにテストプレイで潰していなければならないレベルのバグとかまだあるので
（クエストのサブ条件達成が成立しない、選択肢に英語圏用の選択肢が表示等）
たぶん、完全な完成品としてはまだ待たないといけないのではないか？と思います。
最初のキャラメイク的なところの分岐要素、周回的なやりこみ要素もあまりありませんし。

申し訳ないけど、ウイッチャー３につづき発売日には買えないメーカーだと痛感してしまった(;^ω^)
（逆に言うと、しっかり良作になるまで修正してくれる責任感はある、と言う事なのだけれど...うーん）
なので「お布施」もふくめてお眼鏡にかなうレベルになったら購入、と言うのが最適解の気がします。",,,,,,1
427,427,427,76561198082285253,5454,True,0,"現在メインシナリオは後半？サイドシナリオはほぼ終了（フィクサー依頼終了）
販売当初は要求スペックで手が出せなかったのとバグが多かったので見送りしてました。
色んな人の動画で出てきた進行不能バグやイベント中にタバコなどの小道具が浮きっぱなしになるようなバグは現在プレイしている限り起きなかった。
ただ変な場所にまで干渉できてしまうからかオブジェクトにスタックして抜け出せない、ジョニー視点になるイベント終了後にその状態を保持したままになり一部機能が使えなくなる（ロードで治る）等の致命的とまではいかないけど大きいバグはいまだ健在だった。

個人的には多少のバグは寛容できる側なのとナイトシティやバッドランズのサイバーパンクの世界は好きなのでそこだけで見ても評価できます。あと基礎ステータスの振り直しが効かないので2週目のステ振りをどうするかもまた楽しみの一つになるのかと。",,,,,,0
428,428,428,76561198356924336,12651,True,0,"今までしてきたゲームの中で一番神ゲーです
ゲームを始めた直前は、ナイトシティで当たり前に使われている固有名詞や世界観がわからず
情報量でチンプンカンプンになってしまいがちですが
（ソロ、テッキー、ネットランナーという役職名や身体改造パーツであるサイバーウェアを指すインプラント、クロームなど何それ！？っていう感じの単語が説明なしにポンポン出てくる）
徐々に理解できるようになり、そのままスッと自分に落としこめるようになったら
マジでこのゲームが化けます
結構噛めば噛むほどのスルメゲーな側面もあるので周回すればするほど味が出てナイトシティでの生活に愛着が沸きます
グラもめちゃめちゃきれいなので散歩したりドライブしてるだけでもサイコ～
企業が牛耳るサイバーパンクの世界観やギラギラ光るネオンライトが好きな人は勝って損はないと思います
マジでやってほしいです
一日ぶっ通しでプレイした結果、眼精疲労で目の前が真っ白になったことがあるのは今のところこのゲームだけです

",,,,,,-1
429,429,429,76561198039480167,421,True,0,すごい！,,,,,,0
430,430,430,76561198306311119,20301,True,0,今は普通に金額の調整など入って車を買える余裕ができたが、弾薬の上限は無くしてほしいかな,,,,,,0
